vin,sellingprice
4jgbb86ex6a120889,8628.158482142857
1fa6p0h70e5373630,14955.310696248194
1gnec16z92j301542,1669.4726562499998
4t1bf1fk4du655486,13229.847470238094
5j8tb1h52ba002750,19862.1875
1fmeu63e36ua41983,6150.091145833334
2c4jdgag5cr193432,5098.045014880953
yv1cz852651205569,2569.006696428571
wba3a5c54df351962,23503.06454613095
wa1cfafp4ba009992,22992.565104166668
1fmzu35pxwud41891,1095.8461850649353
wp1ab29p86la67431,11726.29898313492
1j4fa54167l113932,15689.910714285714
jn1ca31dxyt746403,1313.5074404761906
5fnyf4h79bb008614,20572.315848214286
1ftzr15e81ta45128,1808.8160342261906
ys3ed49zx33002837,2636.0063244047624
5yfbu4ee9dp185282,12145.9765625
1n4al2ep5dc185430,13107.442956349207
5j6yh18305l010687,3227.994481646826
kndjd733255467602,1809.841213474026
1n4aa5ap0dc832037,15851.536970355577
3lnhl2gc3cr805920,15565.137648809523
jn1cv6el9cm471553,23753.681175595237
1g1zh57b094110095,5958.292145600829
1g1pe5sb8e7180525,12871.639929009432
wdbtk75g96t057096,4797.341889880951
jn1by1ap1cm335125,25404.112103174608
1ftfw1r60bfa07424,40540.6564360119
3fadp4fj6em103664,13485.13392857143
1gc1kxc81bf237105,11997.779017857138
2fmdk3kc5eba71586,25656.158949573495
1fmfk185x8la48542,12231.58482142857
1gtw7fca2e1908626,19832.873471745555
5n1al0mn2ec500986,36017.27864583333
wbana73554b806040,6594.148065476191
5xyktca62fg561257,20104.458705357145
3gtu2vec3eg119479,33333.83835565476
2c4rdgbg9dr647989,10059.505208333338
3gcukrec1eg451623,26662.892263475904
1c3cdzcb6dn681572,9658.999255952378
4t1bf3ek5bu681881,8814.622395833334
5npeb4ac3ch453357,12379.503348214286
2gcec19v211407938,1874.5135788690475
3vwd07aj8em236544,13711.473214285717
1ftne2ew2eda13607,21491.529832394284
19xfb2f56ce062985,10013.063988095237
2fmdk3jc3dbc57076,22789.722109487728
kmhct5ae9du117694,9795.147710362553
3vwck21y73m304657,2241.9487847222226
1g2nw12e41m520901,766.2425595238096
1ftfw1et8dfa78790,26742.007068452378
4t1bf1fk4eu399271,17237.765997023806
2c4rc1bg2er357689,18508.745516636143
jn1by1ar5cm393112,22644.196428571428
4t1bf28k3yu938258,1366.4071800595239
5tdzk23c27s057553,6542.172619047618
1n4aa5apxcc817334,19276.893654591026
4t1bf1fk7eu399832,15883.32217261905
kmhhn65f85u177038,3113.5174851190477
1fahp2e83dg138868,10708.244047619048
1c3cdfaa0dd194754,10383.186383928569
jf1gh6d68bh823939,14996.935763888889
3gtp2xe25bg356390,27090.200892857138
2c4rdgbg2cr218448,8544.133238440303
jn1cv6ar8bm411515,17519.823908730155
knage123785199976,7420.496651785713
1fmyu60ex2ub96459,773.9601934523811
1ftne24l29da93925,4152.176339285714
3vwva7atxcm618641,13977.890624999998
1yvfp84c665m54123,3527.0504712301586
5tdbk3eh8ds215003,17196.51413690476
jn1cv6ek7dm920799,23889.874695616887
1n4ba41e35c863670,3961.9803610588974
2t2ha31u74c038898,10461.788194444443
2t1bu4ee7bc588321,8684.933035714286
2hgfa16538h345290,5343.182043650794
1ftfw1cf7dfd76292,26496.4416901629
1c3ccbbb6dn765547,11180.655789643795
1n4al3ap2dc168919,11848.995163690477
wddkj5kb6ef225728,38535.6640625
2gnalbek4d6251674,12712.68787202381
1g1zs52f84f198337,1337.6236979166667
1d7he48n88s567803,11157.967509920636
jn1cv6ar1cm671336,20412.787202380958
wbavb33566ks33058,5463.645833333332
1fafp55u23g224774,1463.9744543650795
3vwpg31c46m407407,5064.464285714285
2d4gp44l25r458967,2516.083209325397
1gkfc16087r220172,16067.576941287884
1c6rr7ftxds618208,22736.337425595237
3fadp4bj3dm220882,10401.916971916971
1nxbr32e74z204782,2613.046875
1c3cdfaa3dd127520,9654.504531926408
1nxbr32e76z678346,2695.052083333333
1fafp33p7yw122630,1276.139322916667
4t1bf1fk6du703439,13765.658482142853
1fmcu9eg3cka41044,18662.14285714286
wdbuf65j83a281448,4121.789434523809
4jgda5hbxda173537,32385.69196428572
5uxzv4c58d0e08101,36474.901413690466
wp0cb2a84ds132440,54766.00260416666
yv1622fs8c2139188,13403.920510912698
1g6ds1ed3b0126257,22502.844122023813
1g1yy25w395111171,29535.546874999996
4t1bf1fk2cu035458,13100.168650793652
1hgcp2f48ca108008,13798.08370535714
kmhcn4ac2bu609712,3777.1391369047624
jhmze2h5xas009927,7497.943328373016
2ctfleew0a6275392,14434.964150432901
1c3cdfaa4dd266751,10299.341517857145
5xxgn4a6xcg017949,15149.50520833333
1fahp25116g118320,3023.9713541666665
1j8hg48k86c345868,7125.005580357145
4jgbb5gb9aa541823,20799.002976190477
wba3b1g52ent01424,26985.10044642858
1n4aa5ap1ac857007,12282.198153409094
wdbuf87x68b287313,15613.01711309524
5tdzt34a37s285402,9192.160218253968
2c3cdyagxdh685898,15732.187500000002
jm3er2bm9b0386807,10817.042410714283
5npeb4acxch426253,12245.331101190472
2gtek13z761355678,3844.3303571428564
2t2zk1ba8dc104563,29870.950520833336
5npdh4ae6dh315373,11070.51654075091
5galvbed3aj230683,13734.811507936507
1hgcp2f46ca082878,11932.35119047619
wbapk5g53bnn27931,21365.58810763889
4s4brbbc6b3421350,14556.212797619046
kmhdh4ae1du522500,10749.28578944204
2hnyd18652h502758,2075.7570684523807
1ftsw2br2aeb13631,21630.46316964286
1n4ba41e46c843140,6070.243055555556
5gtdn13e478153095,12227.103794642855
1fahp2f80eg179958,22019.185606060604
3fa6p0k99dr245294,16029.484747023807
1ftzr45ex6pa94784,6019.929315476191
wdcgg5gb2bf662056,24044.00483630952
1gcskse35az154069,10639.12574404762
2fmdk4jc1cba25340,21851.366640406162
jtnjjxb04cj017160,8737.526041666668
1ftpx14575na15644,5025.472470238095
1j8gn28k58w277892,11074.43638392857
ml32a4hj9eh015196,9781.439732142857
2g1wg5e31d1219669,9281.602233328393
jthbj46g782224382,12564.967757936509
jtlze4fe3b1127961,10341.587301587302
1fmcu93148kb58928,5960.3125
3c4pdcab8dt555260,12026.863219246035
2c4rdgbg8cr288746,11969.972098214288
waubfaflxdn033270,21598.051440746753
ml32a3hj5eh017537,9569.9609375
jthbk1gg8d2062492,28457.529761904767
1g1jc5shxd4134176,9921.16505456349
wbaxg5c52cc594038,26810.091145833336
1n4al2ap2cc146685,11908.136354477294
3gtp2we70cg266894,26219.330977182537
1c4pjlak7cw165798,11990.631324404763
1b3cc5fb2an220515,7684.220610119048
2g1wg5e37d1225864,9765.41767085419
2c3ka43r56h150556,3950.5839443950663
1g1jc5sbxd4190534,10314.360119047617
2g1wc5e30d1213342,8928.608630952382
2g1wt57k391261476,6568.860987103175
3n1cb51dx5l493589,2762.3679315476197
3c4pdcbg2ct302833,10270.440848214286
1g1za5e03cf398082,11257.366486233675
jn8ae2kp6d9063637,14483.47371031746
4t1be46k47u151593,6655.372023809524
4s3bmbc62b3249412,14863.861607142855
1j8gn28kx8w190022,6368.763020833335
2cndl63f076085639,3601.953125
jtdbu4ee6bj102604,10015.40736607143
2c4rc1bg3er351223,25125.414806547622
wbadw7c53ce729632,27460.168650793647
1c6rr7lt0ds681998,28057.989926739927
1n6ad0er5cc424824,18274.129464285714
1gtw7fca5e1909804,20208.988698874087
19xfb2f53ee237731,9982.86458333333
2lmdj6jk7dbl18929,27959.274553571435
ja32v6fvxcu027928,10254.0780966535
1n4ba41ex5c854416,1977.7256944444448
1fmdk05167ga39718,2617.2116815476184
3gcukrec5eg439412,21424.82492559524
3fadp4ej6dm132016,10182.660590277776
2t2bk1ba8cc135103,28933.06361607143
wba5b3c54ed292922,51216.40624999999
1c3ccbcgxen157199,14801.476934523811
3gscl53778s637440,6401.575520833333
4jgbb22e87a233292,14139.448221049786
jm1bm1w79e1196612,19409.707961309527
1n4al3ap0dn555554,13398.341211084171
3n1cn7ap2el829510,10065.669980399589
3tmlu4en5dm123079,27261.313430059523
2gnalpek9d6234804,18595.399305555562
2hgfg21538h703385,5924.627976190474
wp0ca29818u710222,19930.736607142855
1ftfw1ef5bkd01396,22533.520585317463
2t1bu4ee0ac480315,9432.343539420486
2c3cdxhg4eh234323,21283.608630952378
1hgcm554x7a177316,6188.1156994047615
1ft7w3bt4bec16428,14800.698474702382
km8ju3ac3cu378986,13509.858816964284
1g11h5sa8df272792,12411.497023809525
jhmfa36267s005900,3896.233258928572
wdbng70j11a185642,1564.60193452381
1n4al2ap3cc174026,11863.165652580623
1g1pc5sb1d7275187,10186.455100475268
1b3jb48b27d506493,2421.6854933261184
3c4pdcab2et203969,14759.61160714286
1ftnf21567eb00417,7538.863467261904
3n1cn7ap7fl803423,10479.051339285716
5xyzgdabxcg129534,12429.220610119048
kmhgc4df5au070255,15927.456808035713
1fmdu65w84za08527,3900.420386904762
jn1ey1ap6cm910946,25948.489583333332
4t4bf1fkxdr321307,13090.87673611111
2g1ww12e349191442,2998.0877976190477
1ghdx03e0xd219171,3416.1662946428573
5fnrl388x7b003509,9068.180803571428
5npeb4ac0dh512107,11939.322916666664
3n1cb51d06l543224,4860.312499999999
1n4az0cp0dc406647,9480.6640625
2lmdj6jc1abj23512,18816.14025297619
2d4fv47v46h370931,11578.219866071424
1n4al2ap8cn421402,12451.18682027468
1fahp2jw7bg114929,11624.609375
5yfbu4ee8dp112064,9855.464015151514
1fmcu0j95eua79241,19659.103422619046
3fahp0ha9cr413055,13928.872767857145
5n1al0mmxec505683,42559.53125
jf2sjaac6eg544071,18007.90736607143
1j4fa59sx4p795042,10486.646205357145
4jgdf7cexea315627,55715.67336309523
3fa6p0h73dr280189,10992.040364583336
5fnrl5h63cb093042,23966.720610119046
1j4ga64167l132720,16503.4871031746
1fafp40664f196505,3714.579613095238
1fmhk7d85cga79808,24205.14301758544
1g6kd54y52u148511,1313.523995535714
1gner23d39s100950,10525.026041666666
1c4njpbaxdd250183,10165.71986607143
1ftns24l09da80213,10201.757812499996
5fnyf4h50eb012506,28733.522896091927
5gzcz33d13s851525,1400.3962053571433
2c4rc1bg0er438027,19683.400540431798
1gnfc13097r213321,12689.309895833336
1fahp3h21cl204580,7850.256696428572
2g11x5sl7f9127730,18340.804191468254
19vde2e53de000034,19755.59895833334
nm0ls6bn6dt168410,18059.414062499996
4jgda2eb1ca029666,28070.712053571428
1g1pa5sg7d7176262,9137.63541666667
1n4aa5ap2cc806604,16617.657180059527
wba3a5c53dj461530,25658.03571428571
4t1bf1fkxcu555911,14112.711433531746
2gcec19j881135032,18669.0625
5n1ar18u45c784868,2904.2578125
5npeb4ac2dh785453,13476.521577380952
jhmfb4f20cs006599,13066.675967261905
1gcfg15x471164048,6807.251984126984
kl1td5de7ab088028,5106.584821428571
4t1bf1fkxeu405316,15631.664355609666
jtebu5jr7a5018700,22037.02380952381
1hgcp2f76ca012789,8840.53943452381
3fa6p0h72dr107487,14115.755208333334
1g1zt62885f236168,2293.324032738096
1hgcr2f51da059545,14846.95461309524
5tfpx4en8ex022302,17778.441220238095
19xfb2f5xce044621,11631.800595238095
1vwbp7a3xdc014429,11408.908364184088
knaln4d75e5136323,22454.029327876986
5xyktca63eg464941,14680.62377232143
1fahp3k20cl430019,10513.400297619048
2c4rdgeg3er392561,14644.421502976189
2t1cg22p0xc196343,642.2107514880953
5fnyf3h96cb027263,26737.093947718957
2c4rdgbg1er288378,20627.04613095238
jn8as5mv1cw376360,15376.34114583333
3n1cn7apxdl862592,7213.5144345238095
1hgcp2f66ca064219,13719.810957271897
5xxgm4a71eg274545,14260.88228383459
1gnfk13077j217532,11853.221726190477
1fmcu0g96dub65261,10428.0859375
5npdh4ae8fh575518,11285.472470238095
1j4aa2d14bl592983,17235.690476190473
2fmdk4kc5eba38836,22785.189775629802
1hgcp2f66ca059036,14826.783234126986
1n4aa5apxbc846539,16468.83325441919
jthbk1eg0c2486265,24423.82603941198
5uxzv4c52cl992067,36515.35900297619
1gcdm19w41b107416,711.088169642857
1g8zk5277yz186646,592.4869791666666
5y2sl67858z420066,5245.731026785714
5n1ar2mn8ec643368,22201.644345238103
2cndl63f366030018,2013.7179129464284
2b3ka33v89h513165,10713.971354166666
1gnec13v33r238362,5710.805431547619
yv1mc67279j078134,9741.979166666666
3g5da03e82s541337,1828.3723958333337
2c4rdgcgxcr201508,10025.17565359477
wa1lgafe0bd009627,30610.879836309523
2c3ccakg4eh201024,21346.485615079368
5fpyk1f78eb003672,25656.112351190477
jnkay01e86m106977,11262.044270833336
1g11g5sxxdf186892,11463.210565476193
jn1dv6ap2cm811543,16106.653645833334
2c4rdgcg5cr275130,10021.257421698734
jn8as5mt2ew614055,16597.74925595238
1hgcg22581a024038,1869.9453965053765
1fmeu63e08ua76919,6966.9568452380945
jn8as5mt3bw572314,15064.951798654243
2a8hr54p08r836897,8867.369791666668
1gnskce05er105561,39281.32192460317
wbakb8c58acy64106,15428.046875000002
3gcpcse05bg248494,15798.444940476193
1ftlr4fe2bpa45688,4091.9856770833326
1g4hp52k15u155209,4772.677641369049
3n1ab6ap7cl685766,10358.744777487898
2d4rn4dg0br706436,9509.930555555555
1hgcp26339a115741,8602.725694444445
wbake5c5xdj106998,22457.710193452378
1fmcu9gx8dua10522,13090.44642857143
5tfaw5f18ex325610,39565.29203869049
4jgbb22e87a183686,11039.964657738095
3gnda23d26s538572,7263.787202380952
wmwmf3c57atz25946,10679.520089285714
2g2wp522941106754,2213.856872294372
jm1bl1sf0a1302956,4778.776041666667
1g4hr54k54u240768,2078.046875
1gnkrfed5dj143109,16559.91443452381
kl1td66608b068905,3020.5171130952376
1fahp3f22cl208768,8983.400669642857
4t1be46k98u776444,5779.268973214286
2g4gn5ec6b9182632,13469.662078373014
2fmdk4jc8eba79608,22758.872714729714
jn8hd17s0sw081106,558.3919270833334
1fadp3f21dl344910,10378.813244047617
4t1bk36b77u229433,7293.119419642857
2c3ccakt7eh120273,16340.908296130956
2g1wf5e38d1225990,9332.72741536628
wdbkk65f61f203491,6510.885416666668
4t4bf1fk1er382112,16809.867311507936
1n4al2ep4dc245648,10490.405096726188
2gnalpek2d6197840,15103.954017857144
5npec4ab0ch357156,14822.228422619044
2c4rdgbg3dr562355,13348.058411460659
sajwa0es4dps64029,29741.11142113095
jm1bk12f741214610,2611.555059523809
5npet46c49h545785,5917.212301587301
1hgej6670vl025675,1880.415736607143
4t4be46k59r050474,6428.632812500001
3n1ab6ap1bl650364,10115.183074874685
kndjt2a23a7038788,8263.020833333332
3fa6p0hd0er109021,11643.06521577381
jtdbt4k35a4067637,5261.925223214285
1g1je6sb1e4226743,12188.05865575397
3vwfp7at5em629116,12465.07068452381
jn1ca31d1yt551208,2047.9166666666667
5uxzv4c52cl758866,27513.42819940476
1g11d5sr9df184948,12788.753720238095
1fmcu93108ka15412,6180.4203869047615
wbafa53571lm63892,2550.760788690476
1fmyu93144ka24470,6975.889136904761
1fmzu63w62ud45653,1897.3325892857142
19uua66264a072011,8330.771949404763
jn1cv6ap9dm712473,21248.49214570179
3c4fy48b75t558048,1049.3173363095236
1g2zf58b974168414,3115.035342261905
2gnfleek5f6174274,19620.709325396823
4t4be46kx9r121314,7623.2802007020755
3fahp0ha6cr418312,7465.539434523809
1n4al2ap2cc188354,12912.57000424731
5nmsg3ab3ah378921,9425.5220734127
yv140mfb7f2314382,22028.309576023392
1n4aa5ap5cc819623,17609.97581845238
1c6rr7ft1ds638492,21193.785342261905
kmhht6kd5du081777,11921.235119047618
jn8az1mu4dw211660,19722.449776785717
1gklvnedxaj136742,11598.358754960318
3n1cb51dx2l595549,4425.985863095238
1gnskbkc8fr171449,43411.82601686507
jthkd5bh3c2073643,17906.44835633117
1c4ajwag9el192508,24431.0482616342
jh4cu2f83cc002644,15947.686631944445
5xxgn4a7xcg021976,14166.030505952382
3n1ce2cp7el416420,11771.648995535716
2hgfb2f51ch537108,11939.472656249996
wbafr7c59cc810534,29031.802455357145
1n4al3ap9en355922,16658.698170319265
4a3ae45g12e072489,1370.126488095238
2g1wa5e31e1102774,12805.447358630952
jm1bk12f341137542,1392.3183283730161
1gthk23154f125656,15653.531125992064
wdbuf70j13a116838,2414.5380704365084
1g1yf3d77e5126658,58702.65904017859
1n6ba0ek1bn313318,21405.210193452378
4t1bf1fk0eu405762,16107.071073457791
1fadp3k2xdl303181,11223.06973228303
2c3cdxbg2dh720006,14513.206597222219
1c3cdzcb0dn707325,9799.033101467994
1c4pjlak9cw111760,11063.731398809525
5n1an08u47c541540,8569.665178571428
jn1cv6ar3cm677445,17109.440104166664
5npdh4ae3dh307070,11030.647748706006
1c3lc65m18n634178,7321.6629464285725
1c3ccbbgxen117058,12499.836309523811
1lnhm81w94y659173,2305.204613095238
knafx4a64e5181367,8164.6580481150795
jhmge8h55dc007401,11619.704241071428
3gcpcse03bg271014,17104.188988095237
1zvbp8em1d5245376,14127.30505952381
3n1ab6ap4cl693713,10605.854527417026
1n4al2ap5cc109937,8312.109375
1g2zh57n684150461,5136.465773809525
5tdzk23c38s210006,6291.742931547619
5lmcj2a91fuj01867,33661.18675595239
jn1cv6ap5dm715046,22549.169876226304
1fmcu0gx0dub94494,17625.581597222223
3gcuksec0eg351777,36853.969494047626
kmhgc4dd0cu190160,19816.58925709707
wdbjf70j2yb119283,1201.4146205357142
5npdh4ae2dh312079,11568.412698412698
wvwhd71k49w139770,11485.54501488095
wmwzb3c56ewm32085,19271.50884271978
1n6aa0ej8an303046,16725.60267857143
3vwdj71k88m020672,11429.929315476189
wddgf54x98r016731,12321.034226190479
jm3tb3bv7c0337391,17932.210441468258
1gtek19z46z286690,5400.249255952382
1fmcu9hx9dub97784,16783.01525297619
1g6dw677760111453,2971.9401041666665
1c3bc1fb9bn576307,10430.429687499998
1g6kd54y53u174964,2715.8798363095243
waudh48h57k016363,6560.985863095238
1gbhsbde4a8138257,14297.08209325397
2t3bfrev6dw022411,17064.866815476187
1fadp3f22el283889,13251.643200549448
1gnkvhkd6ej118121,24569.694654304032
5tdkk3dc5es499942,22123.180803571435
wddhf5kb7ea910457,38190.9691220238
3vw2k7aj1em232899,11042.586805555555
3n1ab7ap5ey283742,14605.66592261905
1c4hjweg0dl685517,29170.164062500004
1ft8w3dt1cea37508,34666.47631448412
2c3cdxbg5eh326078,7615.489211309523
3a4gy5f99at179762,4934.525049603175
1fmju1g59aeb58711,18851.177455357145
4t1bf1fk5cu140852,12640.548735119051
1c4pjmakxcw145812,12783.980654761906
1fmyu93187ka16277,4825.233754960318
5j8tb1h55ca003179,25464.77492559524
wdbng76j84a427838,9212.46837797619
1ftfw1ef5bfd24590,30301.999627976187
1fmeu73e28ua59836,7583.822544642859
5npet4acxah593416,5379.5541914682535
3fa6p0h72fr162699,14853.457961309523
3fa6p0h95er361214,13366.54761904762
1g1pc5sb1d7275495,9806.668571879509
5npeb4ac8dh740498,12127.66401567183
3gnal4ek3es664278,16283.539806547617
1n4al3ap9en360800,15736.720610119048
knafu4a23c5639208,8304.639136904761
jm1gj1w6xe1151572,22310.463169642862
5yfburhexep057675,10582.916666666668
wbavb33566ks38731,10747.81684027778
1g1ze5eu2bf363183,11737.206101190477
jtdbt4k3xcl043813,7621.603422619049
1g6dw6ed4b0120243,7990.937500000001
2g2wp552681147876,4433.701636904762
19xfb2f51ce303920,7810.714236111111
3fahp0ja9cr374221,14207.393973214286
1fahp2dw9bg181205,9507.183779761901
1g1pe5sb7d7125272,10119.420510912698
3fa6p0lu0er152667,18875.386388161827
jtegd21a820030495,3190.293898809524
jm1bj225320512428,902.2172619047617
jn8as5mt0cw255785,11889.035156249996
jn8as5mv2cw400410,14924.88619453463
1vwbh7a36cc027142,10590.463169642855
5tfjx4gn1ex029014,22649.063926091276
1fmeu63e47ua86979,4922.033110119047
4t1bf1fk4du269389,13896.84771825397
3gnal3ek8fs502383,19408.154761904763
kmhdh4ae4cu403418,8521.484375
1n4al3ap5en215916,14542.177433473393
kmhdh4ae3cu294210,11909.270833333334
1ftfw1cf2bkd90928,18767.206101190477
2c4rdgcg2dr626643,12156.55015662641
1fmdu64e1yza66994,1200.151599702381
knagm4a79b5151170,10058.281250000002
ja4ad3a31ez019527,17472.63441807644
1n4al3ap1dn478399,13441.709449404763
knafk4a61e5137857,11710.390625
wdbjf55f9tj002582,959.107142857143
3vwd17aj5em424595,12501.046739718615
1g6kd54y03u128264,2017.779017857143
3fahp0ja8cr151507,8614.300595238094
2c3ka63h56h121951,4952.742642195767
salmf15436a218656,18846.532738095237
1d4hs48n13f570498,3011.847098214286
19xfb2f85ce332928,11623.470982142857
jn1cv6ek7dm922424,23829.22466856061
2hnyd18713h516358,2396.685267857143
wmwsv3c50ct386194,12493.559027777776
wvwek73c06p117589,2301.2406994047615
1hgcm56643a123357,3030.6622023809527
1n4az0cp9dc406744,10498.45965232684
2g1ww12e1y9265737,1849.6763392857144
1fadp3f29dl285881,8230.95028409091
knaln4d72e5128101,17679.903273809523
1n4al3ap2dc130476,13157.317708333338
kmhtc6ad8cu037248,12910.87425595238
knadh5a33b6762641,4534.642857142858
4t1bf1fk9cu514685,11983.80394345238
1n4aa5ap6bc859689,17798.153454794086
2hnyd2h29ch516733,26148.034328314654
3n1ab7ap3dl687215,10618.461681547617
2g4wd582691128855,9395.236235119048
wmwzg3c53cty37885,15935.517113095237
2c4rdgcg3dr626764,11627.541515899122
1n4az0cp7dc404880,10485.152529761908
1g1pc5sb7e7111959,11379.12909394527
jtjbc1ba0d2437077,29996.209077380958
jn1cv6ar5cm676085,19440.567336309523
5tdyk3eh0bs045985,24568.164062499996
1fmcu0gxxdub93546,15721.555059523815
1nxbr32e93z162940,3716.966145833334
1ftfw1ef1cfc32717,28884.927455357145
1gnscje01er187127,32128.690476190477
5npeb4acxch475632,11723.23609983766
5yfbu4ee3dp185875,11549.60059165712
jthbk1eg8b2460561,17737.18005952381
1d7rb1gk6bs584173,19315.370163690473
wbafr7c51bc608057,25769.644717261897
3d4gg57v99t568825,6818.076636904762
1hgcr2f56da067902,12728.400297619044
1fmfu18l6ylb60117,1027.145647321429
3mehm07148r604862,4919.728422619049
1ftpw125x4kc74635,12806.672247023811
1g1pe5sb6d7248982,10423.354034125105
3gnca23b59s645162,3021.372767857143
5fnrl38747b090699,6465.453869047619
4t1bk1fkxcu507093,15316.877748631137
5n1ar2mm8ec639201,18714.41840277778
2c4rdgcg0dr574431,10693.699776785717
1gccs196648112555,5455.485491071428
1ftex1cm6cfb68605,21996.229290674604
1c3cdzab0dn643001,9766.291005255389
3gnal3ek3es596350,14815.509672619044
jtebu4bf5ek182243,29393.614831349205
3fadp4cj6cm176986,7974.295014880953
wault68e82a188476,1194.9739583333333
jn8ae2kp5c9040977,9571.034226190475
